"index_id";"date";"open";"high";"low";"close";"adjClose";"volume";"unadjustedVolume";"change";"changePercentage";"vwap";"changeOverTime"
100881783200940536;"2023-05-02 00:00:00";4164.1;4164.1;4089.72;4119.58;4119.58;4486130000;4486130000;-44.52;-1.07;4124.47;-0.01
100881783200940536;"2023-05-03 00:00:00";4122.25;4148.3;4088.86;4090.75;4090.75;4246510000;4246510000;-31.5;-0.7642;4109.3;-0.01
100881783200940536;"2023-05-04 00:00:00";4082.55;4082.61;4048.28;4061.22;4061.22;4920090000;4920090000;-21.33;-0.5225;4064.04;-0.01
100881783200940536;"2023-05-05 00:00:00";4084.73;4147.02;4084.73;4136.25;4136.25;4186270000;4186270000;51.52;1.26;4122.67;0.01
100881783200940536;"2023-05-08 00:00:00";4136.98;4142.3;4123.81;4138.12;4138.12;3641640000;3641640000;1.14;0.0276;4134.74;0.0
100881783200940536;"2023-05-09 00:00:00";4124.25;4130.35;4116.65;4119.17;4119.17;3810140000;3810140000;-5.08;-0.1232;4122.06;0.0
100881783200940536;"2023-05-10 00:00:00";4143.74;4154.28;4098.92;4137.64;4137.64;4057160000;4057160000;-6.1;-0.1472;4130.28;0.0
100881783200940536;"2023-05-11 00:00:00";4132.24;4132.8;4109.29;4130.62;4130.62;3752900000;3752900000;-1.62;-0.0392;4124.24;0.0
100881783200940536;"2023-05-12 00:00:00";4138.54;4143.74;4099.12;4124.08;4124.08;3533740000;3533740000;-14.46;-0.3494;4122.31;0.0
100881783200940536;"2023-05-15 00:00:00";4126.65;4141.25;4110.27;4136.28;4136.28;3562170000;3562170000;9.63;0.2334;4129.27;0.0
100881783200940536;"2023-05-16 00:00:00";4127.95;4135.54;4109.86;4109.9;4109.9;3654200000;3654200000;-18.05;-0.4373;4118.43;0.0
100881783200940536;"2023-05-17 00:00:00";4122.85;4164.67;4113.62;4158.77;4158.77;4039080000;4039080000;35.92;0.8712;4145.69;0.01
100881783200940536;"2023-05-18 00:00:00";4157.68;4202.2;4153.5;4198.05;4198.05;3980500000;3980500000;40.37;0.971;4184.58;0.01
100881783200940536;"2023-05-19 00:00:00";4204.15;4212.91;4180.2;4191.98;4191.98;4041900000;4041900000;-12.17;-0.2895;4195.03;0.0
100881783200940536;"2023-05-22 00:00:00";4190.78;4209.22;4179.68;4192.63;4192.63;3728520000;3728520000;1.85;0.0441;4193.84;0.0
100881783200940536;"2023-05-23 00:00:00";4176.8;4185.68;4142.54;4145.58;4145.58;4155320000;4155320000;-31.22;-0.7475;4157.93;-0.01
100881783200940536;"2023-05-24 00:00:00";4132.96;4132.96;4103.98;4115.24;4115.24;3739160000;3739160000;-17.72;-0.4288;4117.39;0.0
100881783200940536;"2023-05-25 00:00:00";4155.71;4165.74;4129.73;4151.28;4151.28;4147760000;4147760000;-4.43;-0.1066;4148.92;0.0
100881783200940536;"2023-05-26 00:00:00";4156.16;4212.87;4156.16;4205.45;4205.45;3715460000;3715460000;49.29;1.19;4191.49;0.01
100881783200940536;"2023-05-30 00:00:00";4226.71;4231.1;4192.18;4205.52;4205.52;4228510000;4228510000;-21.19;-0.5013;4209.6;-0.01
100881783200940536;"2023-05-31 00:00:00";4190.74;4195.44;4166.15;4179.83;4179.83;5980670000;5980670000;-10.91;-0.2603;4180.47;0.0
100881783200940536;"2023-06-01 00:00:00";4183.03;4232.43;4171.64;4221.02;4221.02;4391860000;4391860000;37.99;0.9082;4208.36;0.01
100881783200940536;"2023-06-02 00:00:00";4241.01;4290.67;4241.01;4282.37;4282.37;4454200000;4454200000;41.36;0.9752;4271.35;0.01
100881783200940536;"2023-06-05 00:00:00";4282.99;4299.28;4266.82;4273.79;4273.79;3813290000;3813290000;-9.2;-0.2148;4279.96;0.0
100881783200940536;"2023-06-06 00:00:00";4271.34;4288.33;4263.09;4283.85;4283.85;3996560000;3996560000;12.51;0.2929;4278.42;0.0
100881783200940536;"2023-06-07 00:00:00";4285.47;4299.19;4263.96;4267.52;4267.52;4537800000;4537800000;-17.95;-0.4189;4276.89;0.0
100881783200940536;"2023-06-08 00:00:00";4268.69;4298.01;4261.07;4293.93;4293.93;3826740000;3826740000;25.24;0.5913;4284.34;0.01
100881783200940536;"2023-06-09 00:00:00";4304.88;4322.62;4291.7;4298.86;4298.86;3786510000;3786510000;-6.02;-0.1398;4304.39;0.0
100881783200940536;"2023-06-12 00:00:00";4308.32;4340.13;4304.37;4338.93;4338.93;3945670000;3945670000;30.61;0.7105;4327.81;0.01
100881783200940536;"2023-06-13 00:00:00";4352.61;4375.37;4349.31;4369.01;4369.01;4275400000;4275400000;16.4;0.3768;4364.56;0.0
100881783200940536;"2023-06-14 00:00:00";4366.29;4391.82;4337.85;4372.59;4372.59;4252110000;4252110000;6.3;0.1443;4367.42;0.0
100881783200940536;"2023-06-15 00:00:00";4365.33;4439.2;4362.6;4425.84;4425.84;4176690000;4176690000;60.51;1.39;4409.21;0.01
100881783200940536;"2023-06-16 00:00:00";4440.95;4448.47;4407.44;4409.59;4409.59;6848600000;6848600000;-31.36;-0.7062;4421.83;-0.01
100881783200940536;"2023-06-20 00:00:00";4396.11;4400.15;4367.19;4388.71;4388.71;4055790000;4055790000;-7.4;-0.1683;4385.35;0.0
100881783200940536;"2023-06-21 00:00:00";4380.01;4386.22;4360.14;4365.69;4365.69;3709330000;3709330000;-14.32;-0.3269;4370.68;0.0
100881783200940536;"2023-06-22 00:00:00";4355.4;4382.25;4351.82;4381.89;4381.89;3511000000;3511000000;26.49;0.6082;4371.99;0.01
100881783200940536;"2023-06-23 00:00:00";4354.17;4366.55;4341.34;4348.33;4348.33;6053620000;6053620000;-5.84;-0.1341;4352.07;0.0
100881783200940536;"2023-06-26 00:00:00";4344.84;4362.06;4328.08;4328.82;4328.82;3415030000;3415030000;-16.02;-0.3687;4339.65;0.0
100881783200940536;"2023-06-27 00:00:00";4337.36;4384.42;4335.0;4378.41;4378.41;3573500000;3573500000;41.05;0.9464;4365.94;0.01
100881783200940536;"2023-06-28 00:00:00";4367.48;4390.35;4360.22;4376.86;4376.86;3739330000;3739330000;9.38;0.2148;4375.81;0.0
100881783200940536;"2023-06-29 00:00:00";4374.94;4398.39;4371.97;4396.44;4396.44;3696660000;3696660000;21.5;0.4914;4388.93;0.0
100881783200940536;"2023-06-30 00:00:00";4422.44;4458.48;4422.44;4450.38;4450.38;3923450000;3923450000;27.94;0.6318;4443.77;0.01
100881783200940536;"2023-07-03 00:00:00";4450.48;4456.46;4442.29;4455.59;4455.59;2034280000;2034280000;5.11;0.1148;4451.45;0.0
100881783200940536;"2023-07-05 00:00:00";4442.04;4454.06;4436.61;4446.82;4446.82;3482620000;3482620000;4.78;0.1076;4445.83;0.0
100881783200940536;"2023-07-06 00:00:00";4422.62;4422.62;4385.05;4411.59;4411.59;3682020000;3682020000;-11.03;-0.2494;4406.42;0.0
100881783200940536;"2023-07-07 00:00:00";4404.54;4440.39;4397.4;4398.95;4398.95;3630480000;3630480000;-5.59;-0.1269;4412.25;0.0
100881783200940536;"2023-07-10 00:00:00";4394.23;4412.6;4389.92;4409.53;4409.53;3429600000;3429600000;15.3;0.3482;4404.02;0.0
100881783200940536;"2023-07-11 00:00:00";4415.55;4443.64;4408.46;4439.26;4439.26;3624220000;3624220000;23.71;0.537;4430.45;0.01
100881783200940536;"2023-07-12 00:00:00";4467.69;4488.34;4463.23;4472.16;4472.16;3920290000;3920290000;4.47;0.1001;4474.58;0.0
100881783200940536;"2023-07-13 00:00:00";4491.5;4517.38;4489.36;4510.04;4510.04;3839530000;3839530000;18.54;0.4128;4505.59;0.0
100881783200940536;"2023-07-14 00:00:00";4514.61;4527.76;4499.56;4505.42;4505.42;3647450000;3647450000;-9.19;-0.2036;4510.91;0.0
100881783200940536;"2023-07-17 00:00:00";4508.86;4532.85;4504.9;4522.79;4522.79;3538240000;3538240000;13.93;0.309;4520.18;0.0
100881783200940536;"2023-07-18 00:00:00";4521.78;4562.3;4514.59;4554.98;4554.98;4090010000;4090010000;33.2;0.7342;4543.96;0.01
100881783200940536;"2023-07-19 00:00:00";4563.87;4578.43;4557.48;4565.72;4565.72;4115670000;4115670000;1.85;0.0405;4567.21;0.0
100881783200940536;"2023-07-20 00:00:00";4554.38;4564.74;4527.56;4534.87;4534.87;3761770000;3761770000;-19.51;-0.4284;4542.39;0.0
100881783200940536;"2023-07-21 00:00:00";4550.16;4555.0;4535.79;4536.34;4536.34;3570190000;3570190000;-13.82;-0.3037;4542.38;0.0
100881783200940536;"2023-07-24 00:00:00";4543.39;4563.41;4541.29;4554.64;4554.64;3856250000;3856250000;11.25;0.2476;4553.11;0.0
100881783200940536;"2023-07-25 00:00:00";4555.19;4580.62;4552.42;4567.46;4567.46;3812470000;3812470000;12.27;0.2694;4566.83;0.0
100881783200940536;"2023-07-26 00:00:00";4558.96;4582.47;4547.58;4566.75;4566.75;3990290000;3990290000;7.79;0.1709;4565.6;0.0
100881783200940536;"2023-07-27 00:00:00";4598.26;4607.07;4528.56;4537.41;4537.41;4553210000;4553210000;-60.85;-1.32;4557.68;-0.01
100881783200940536;"2023-07-28 00:00:00";4565.75;4590.16;4564.01;4582.23;4582.23;3981010000;3981010000;16.48;0.361;4578.8;0.0
100881783200940536;"2023-07-31 00:00:00";4584.82;4594.22;4573.14;4588.96;4588.96;4503600000;4503600000;4.14;0.0903;4585.44;0.0
100881783200940536;"2023-08-01 00:00:00";4578.83;4584.62;4567.53;4576.73;4576.73;4042370000;4042370000;-2.1;-0.0459;4576.29;0.0
100881783200940536;"2023-08-02 00:00:00";4550.93;4550.93;4505.75;4513.39;4513.39;4270710000;4270710000;-37.54;-0.8249;4523.36;-0.01
100881783200940536;"2023-08-03 00:00:00";4494.27;4519.49;4485.54;4501.89;4501.89;4149120000;4149120000;7.62;0.1696;4502.31;0.0
100881783200940536;"2023-08-04 00:00:00";4513.96;4540.34;4474.55;4478.03;4478.03;4143310000;4143310000;-35.93;-0.796;4497.64;-0.01
100881783200940536;"2023-08-07 00:00:00";4491.58;4519.84;4491.15;4518.44;4518.44;3493920000;3493920000;26.86;0.598;4509.81;0.01
100881783200940536;"2023-08-08 00:00:00";4498.03;4503.31;4464.39;4499.38;4499.38;3884910000;3884910000;1.35;0.03;4489.03;0.0
100881783200940536;"2023-08-09 00:00:00";4501.57;4502.44;4461.33;4467.71;4467.71;3803100000;3803100000;-33.86;-0.7522;4477.16;-0.01
100881783200940536;"2023-08-10 00:00:00";4487.16;4527.37;4457.92;4468.83;4468.83;4504370000;4504370000;-18.33;-0.4085;4484.71;0.0
100881783200940536;"2023-08-11 00:00:00";4450.69;4476.23;4443.98;4464.05;4464.05;3753290000;3753290000;13.36;0.3002;4461.42;0.0
100881783200940536;"2023-08-14 00:00:00";4458.13;4490.33;4453.44;4489.72;4489.72;3896410000;3896410000;31.59;0.7086;4477.83;0.01
100881783200940536;"2023-08-15 00:00:00";4478.87;4478.87;4432.19;4437.86;4437.86;3832250000;3832250000;-41.01;-0.9156;4456.95;-0.01
100881783200940536;"2023-08-16 00:00:00";4433.79;4449.95;4403.55;4404.33;4404.33;3753910000;3753910000;-29.46;-0.6644;4422.91;-0.01
100881783200940536;"2023-08-17 00:00:00";4416.32;4421.17;4364.83;4370.36;4370.36;3943700000;3943700000;-45.96;-1.04;4393.17;-0.01
100881783200940536;"2023-08-18 00:00:00";4344.88;4381.82;4335.31;4369.71;4369.71;3940400000;3940400000;24.83;0.5715;4357.93;0.01
100881783200940536;"2023-08-21 00:00:00";4380.28;4407.55;4360.3;4399.77;4399.77;3726850000;3726850000;19.49;0.445;4386.97;0.0
100881783200940536;"2023-08-22 00:00:00";4415.33;4418.59;4382.77;4387.55;4387.55;3522760000;3522760000;-27.78;-0.6292;4401.06;-0.01
100881783200940536;"2023-08-23 00:00:00";4396.44;4443.18;4396.44;4436.01;4436.01;3837270000;3837270000;39.57;0.9001;4418.02;0.01
100881783200940536;"2023-08-24 00:00:00";4455.16;4458.3;4375.55;4376.31;4376.31;3723470000;3723470000;-78.85;-1.77;4416.33;-0.02
100881783200940536;"2023-08-25 00:00:00";4389.38;4418.46;4356.29;4405.71;4405.71;3296180000;3296180000;16.33;0.372;4392.46;0.0
100881783200940536;"2023-08-28 00:00:00";4426.03;4439.56;4414.98;4433.31;4433.31;2957230000;2957230000;7.28;0.1645;4428.47;0.0
100881783200940536;"2023-08-29 00:00:00";4432.75;4500.14;4431.68;4497.63;4497.63;3354820000;3354820000;64.88;1.46;4465.55;0.01
100881783200940536;"2023-08-30 00:00:00";4500.34;4521.65;4493.59;4514.87;4514.87;3064110000;3064110000;14.53;0.3229;4507.61;0.0
100881783200940536;"2023-08-31 00:00:00";4517.01;4532.26;4507.39;4507.66;4507.66;3946360000;3946360000;-9.35;-0.207;4516.08;0.0
100881783200940536;"2023-09-01 00:00:00";4530.6;4541.25;4501.35;4515.77;4515.77;3246260000;3246260000;-14.83;-0.3273;4522.24;0.0
100881783200940536;"2023-09-05 00:00:00";4510.06;4514.29;4496.01;4496.83;4496.83;3526250000;3526250000;-13.23;-0.2933;4504.3;0.0
100881783200940536;"2023-09-06 00:00:00";4490.35;4490.35;4442.38;4465.48;4465.48;3418850000;3418850000;-24.87;-0.5539;4472.14;-0.01
100881783200940536;"2023-09-07 00:00:00";4434.55;4457.81;4430.46;4451.14;4451.14;3763760000;3763760000;16.59;0.3741;4443.49;0.0
100881783200940536;"2023-09-08 00:00:00";4451.3;4473.53;4448.38;4457.49;4457.49;3259290000;3259290000;6.19;0.1391;4457.68;0.0
100881783200940536;"2023-09-11 00:00:00";4480.98;4490.77;4467.89;4487.46;4487.46;3369920000;3369920000;6.48;0.1446;4481.77;0.0
100881783200940536;"2023-09-12 00:00:00";4473.27;4487.11;4456.83;4461.9;4461.9;3435740000;3435740000;-11.37;-0.2542;4469.78;0.0
100881783200940536;"2023-09-13 00:00:00";4462.65;4479.39;4453.52;4467.44;4467.44;3529430000;3529430000;4.79;0.1073;4465.75;0.0
100881783200940536;"2023-09-14 00:00:00";4487.78;4511.99;4478.69;4505.1;4505.1;3648720000;3648720000;17.32;0.3859;4495.89;0.0
100881783200940536;"2023-09-15 00:00:00";4497.98;4497.98;4447.21;4450.32;4450.32;6932230000;6932230000;-47.66;-1.06;4473.37;-0.01
100881783200940536;"2023-09-18 00:00:00";4445.13;4466.36;4442.11;4453.53;4453.53;3161230000;3161230000;8.4;0.189;4451.78;0.0
100881783200940536;"2023-09-19 00:00:00";4445.41;4449.85;4416.61;4443.95;4443.95;3614880000;3614880000;-1.46;-0.0328;4438.96;0.0
100881783200940536;"2023-09-20 00:00:00";4452.81;4461.03;4401.38;4402.2;4402.2;3308450000;3308450000;-50.61;-1.14;4429.36;-0.01
100881783200940536;"2023-09-21 00:00:00";4374.36;4375.7;4329.17;4330.0;4330.0;3662340000;3662340000;-44.36;-1.01;4352.31;-0.01
100881783200940536;"2023-09-22 00:00:00";4341.74;4357.4;4316.49;4320.06;4320.06;3349570000;3349570000;-21.68;-0.4993;4333.92;0.0
100881783200940536;"2023-09-25 00:00:00";4310.62;4338.51;4302.7;4337.44;4337.44;3195650000;3195650000;26.82;0.6222;4322.32;0.01
100881783200940536;"2023-09-26 00:00:00";4312.88;4313.01;4265.98;4273.53;4273.53;3472340000;3472340000;-39.35;-0.9124;4291.35;-0.01
100881783200940536;"2023-09-27 00:00:00";4282.63;4292.07;4238.63;4274.51;4274.51;3875880000;3875880000;-8.12;-0.1896;4271.96;0.0
100881783200940536;"2023-09-28 00:00:00";4269.65;4317.27;4264.38;4299.7;4299.7;3846230000;3846230000;30.05;0.7038;4287.75;0.01
100881783200940536;"2023-09-29 00:00:00";4328.18;4333.15;4274.86;4288.05;4288.05;3865960000;3865960000;-40.13;-0.9272;4306.06;-0.01
100881783200940536;"2023-10-02 00:00:00";4284.52;4300.58;4260.21;4288.39;4288.39;3938660000;3938660000;3.87;0.0903;4283.43;0.0
100881783200940536;"2023-10-03 00:00:00";4269.75;4281.15;4216.45;4229.45;4229.45;3953830000;3953830000;-40.3;-0.9439;4249.2;-0.01
100881783200940536;"2023-10-04 00:00:00";4233.83;4268.5;4220.48;4263.75;4263.75;3777600000;3777600000;29.92;0.7067;4246.64;0.01
100881783200940536;"2023-10-05 00:00:00";4259.31;4267.13;4225.91;4258.19;4258.19;3581470000;3581470000;-1.12;-0.0263;4252.64;0.0
100881783200940536;"2023-10-06 00:00:00";4234.79;4324.1;4219.55;4308.5;4308.5;3902030000;3902030000;73.71;1.74;4271.74;0.02
100881783200940536;"2023-10-09 00:00:00";4289.02;4341.73;4283.79;4335.66;4335.66;3174630000;3174630000;46.64;1.09;4312.55;0.01
100881783200940536;"2023-10-10 00:00:00";4339.75;4385.46;4339.64;4358.24;4358.24;3520240000;3520240000;18.49;0.4261;4355.77;0.0
100881783200940536;"2023-10-11 00:00:00";4366.59;4378.64;4345.34;4376.95;4376.95;3601660000;3601660000;10.36;0.2373;4366.88;0.0
100881783200940536;"2023-10-12 00:00:00";4380.94;4385.85;4325.43;4349.61;4349.61;3713140000;3713140000;-31.33;-0.7152;4360.46;-0.01
100881783200940536;"2023-10-13 00:00:00";4360.49;4377.1;4311.97;4327.78;4327.78;1961569253;1961569253;-32.71;-0.7502;4344.34;-0.01
100881783200940536;"2023-10-16 00:00:00";4342.37;4383.33;4342.37;4373.63;4373.63;3409960000;3409960000;31.26;0.7199;4360.43;0.01
100881783200940536;"2023-10-17 00:00:00";4345.23;4393.57;4337.54;4373.2;4373.2;3794850000;3794850000;27.97;0.6437;4362.39;0.01
100881783200940536;"2023-10-18 00:00:00";4357.35;4364.2;4303.84;4314.6;4314.6;3686030000;3686030000;-42.75;-0.9811;4335.0;-0.01
100881783200940536;"2023-10-19 00:00:00";4321.36;4339.54;4269.69;4278.0;4278.0;3969730000;3969730000;-43.36;-1.0;4302.15;-0.01
100881783200940536;"2023-10-20 00:00:00";4273.85;4276.56;4223.03;4224.16;4224.16;4004030000;4004030000;-49.69;-1.16;4249.4;-0.01
100881783200940536;"2023-10-23 00:00:00";4210.4;4255.84;4189.22;4217.04;4217.04;3776100000;3776100000;6.64;0.1577;4218.12;0.0
100881783200940536;"2023-10-24 00:00:00";4235.79;4259.38;4219.43;4247.68;4247.68;3821820000;3821820000;11.89;0.2807;4240.57;0.0
100881783200940536;"2023-10-25 00:00:00";4232.42;4232.42;4181.42;4186.77;4186.77;3869370000;3869370000;-45.65;-1.08;4208.26;-0.01
100881783200940536;"2023-10-26 00:00:00";4175.99;4183.6;4127.9;4137.23;4137.23;4277640000;4277640000;-38.76;-0.9282;4156.18;-0.01
100881783200940536;"2023-10-27 00:00:00";4152.93;4156.7;4103.78;4117.37;4117.37;4019500000;4019500000;-35.56;-0.8563;4132.7;-0.01
100881783200940536;"2023-10-30 00:00:00";4139.39;4177.47;4132.94;4166.82;4166.82;3911140000;3911140000;27.43;0.6627;4154.16;0.01
100881783200940536;"2023-10-31 00:00:00";4171.33;4195.55;4153.12;4193.8;4193.8;4249470000;4249470000;22.47;0.5387;4178.45;0.01
100881783200940536;"2023-11-01 00:00:00";4201.27;4245.64;4197.74;4237.86;4237.86;4224900000;4224900000;36.59;0.8709;4220.63;0.01
100881783200940536;"2023-11-02 00:00:00";4268.26;4319.72;4268.26;4317.78;4317.78;4669780000;4669780000;49.52;1.16;4293.5;0.01
100881783200940536;"2023-11-03 00:00:00";4334.23;4373.62;4334.23;4358.34;4358.34;4570960000;4570960000;24.11;0.5563;4350.1;0.01
100881783200940536;"2023-11-06 00:00:00";4364.27;4372.21;4347.53;4365.98;4365.98;3656340000;3656340000;1.71;0.0392;4362.5;0.0
100881783200940536;"2023-11-07 00:00:00";4366.21;4386.26;4355.41;4378.38;4378.38;3791230000;3791230000;12.17;0.2787;4371.56;0.0
100881783200940536;"2023-11-08 00:00:00";4384.37;4391.2;4359.76;4382.78;4382.78;3729510000;3729510000;-1.59;-0.0363;4379.53;0.0
100881783200940536;"2023-11-09 00:00:00";4391.41;4393.4;4343.94;4347.35;4347.35;3900780000;3900780000;-44.06;-1.0;4369.03;-0.01
100881783200940536;"2023-11-10 00:00:00";4364.15;4418.03;4353.34;4415.24;4415.24;3665080000;3665080000;51.09;1.17;4387.69;0.01
100881783200940536;"2023-11-13 00:00:00";4406.66;4421.76;4393.82;4411.55;4411.55;3326240000;3326240000;4.89;0.111;4408.45;0.0
100881783200940536;"2023-11-14 00:00:00";4458.97;4508.67;4458.97;4495.7;4495.7;4700350000;4700350000;36.73;0.8237;4480.58;0.01
100881783200940536;"2023-11-15 00:00:00";4505.3;4521.17;4495.31;4502.88;4502.88;4347170000;4347170000;-2.42;-0.0537;4506.16;0.0
100881783200940536;"2023-11-16 00:00:00";4497.08;4511.99;4487.83;4508.24;4508.24;3964520000;3964520000;11.16;0.2482;4501.29;0.0
100881783200940536;"2023-11-17 00:00:00";4509.55;4520.12;4499.66;4514.02;4514.02;3777240000;3777240000;4.47;0.0991;4510.84;0.0
100881783200940536;"2023-11-20 00:00:00";4511.7;4557.11;4510.36;4547.38;4547.38;3644790000;3644790000;35.68;0.7908;4531.64;0.01
100881783200940536;"2023-11-21 00:00:00";4538.77;4542.14;4525.51;4538.19;4538.19;3511080000;3511080000;-0.58;-0.0128;4536.15;0.0
100881783200940536;"2023-11-22 00:00:00";4553.04;4568.43;4545.05;4556.62;4556.62;3042810000;3042810000;3.58;0.0786;4555.79;0.0
100881783200940536;"2023-11-24 00:00:00";4555.84;4560.31;4552.8;4559.34;4559.34;1639500000;1639500000;3.5;0.0768;4557.07;0.0
100881783200940536;"2023-11-27 00:00:00";4554.86;4560.52;4546.32;4550.43;4550.43;3403990000;3403990000;-4.43;-0.0973;4553.03;0.0
100881783200940536;"2023-11-28 00:00:00";4545.55;4568.14;4540.51;4554.89;4554.89;3586240000;3586240000;9.34;0.2055;4552.27;0.0
100881783200940536;"2023-11-29 00:00:00";4571.84;4587.64;4547.15;4550.58;4550.58;4418760000;4418760000;-21.26;-0.465;4564.3;0.0
100881783200940536;"2023-11-30 00:00:00";4554.87;4569.89;4537.24;4567.8;4567.8;5399300000;5399300000;12.93;0.2839;4557.45;0.0
100881783200940536;"2023-12-01 00:00:00";4559.43;4599.39;4554.71;4594.63;4594.63;4397120000;4397120000;35.2;0.772;4577.04;0.01
100881783200940536;"2023-12-04 00:00:00";4564.37;4572.37;4546.72;4569.77;4569.77;2361000000;2361000000;5.4;0.1183;4563.31;0.0
100881783200940536;"2023-12-05 00:00:00";4557.25;4578.56;4551.68;4567.17;4567.17;2277000000;2277000000;9.92;0.2177;4563.67;0.0
100881783200940536;"2023-12-06 00:00:00";4586.23;4590.74;4546.5;4549.35;4549.35;2323000000;2323000000;-36.88;-0.8042;4568.21;-0.01
100881783200940536;"2023-12-07 00:00:00";4568.84;4590.92;4565.22;4585.58;4585.58;2369000000;2369000000;16.74;0.3664;4577.64;0.0
100881783200940536;"2023-12-08 00:00:00";4576.2;4609.23;4574.06;4604.36;4604.36;2197000000;2197000000;28.16;0.6154;4590.96;0.01
100881783200940536;"2023-12-11 00:00:00";4593.39;4623.71;4593.39;4622.43;4622.43;2379000000;2379000000;29.04;0.6322;4608.23;0.01
100881783200940536;"2023-12-12 00:00:00";4618.3;4643.93;4608.09;4643.69;4643.69;2287000000;2287000000;25.39;0.5498;4628.5;0.01
100881783200940536;"2023-12-13 00:00:00";4646.2;4709.69;4643.23;4707.08;4707.08;2856000000;2856000000;60.88;1.31;4676.55;0.01
100881783200940536;"2023-12-14 00:00:00";4721.04;4738.57;4694.34;4719.54;4719.54;3777000000;3777000000;-1.5;-0.0318;4718.37;0.0
100881783200940536;"2023-12-15 00:00:00";4714.23;4725.53;4704.69;4719.18;4719.18;4785000000;4785000000;4.95;0.105;4715.91;0.0
100881783200940536;"2023-12-18 00:00:00";4725.58;4749.52;4725.58;4740.57;4740.57;2374000000;2374000000;14.99;0.3172;4735.31;0.0
100881783200940536;"2023-12-19 00:00:00";4743.72;4768.69;4743.72;4768.36;4768.36;2307000000;2307000000;24.64;0.5194;4756.12;0.01
100881783200940536;"2023-12-20 00:00:00";4764.73;4778.01;4697.82;4698.34;4698.34;2423000000;2423000000;-66.39;-1.39;4734.73;-0.01
100881783200940536;"2023-12-21 00:00:00";4724.29;4748.71;4708.35;4746.76;4746.76;2119000000;2119000000;22.47;0.4756;4732.03;0.0
100881783200940536;"2023-12-22 00:00:00";4753.92;4772.94;4736.77;4754.64;4754.64;1703000000;1703000000;0.72;0.0151;4754.57;0.0
100881783200940536;"2023-12-26 00:00:00";4758.86;4784.72;4758.45;4774.74;4774.74;1399000000;1399000000;15.88;0.3337;4769.19;0.0
100881783200940536;"2023-12-27 00:00:00";4773.45;4785.39;4768.9;4781.59;4781.59;1578000000;1578000000;8.14;0.1705;4777.33;0.0
100881783200940536;"2023-12-28 00:00:00";4786.44;4793.3;4780.98;4783.36;4783.36;1456000000;1456000000;-3.08;-0.0643;4786.02;0.0
100881783200940536;"2023-12-29 00:00:00";4782.88;4788.43;4751.99;4769.82;4769.82;1657000000;1657000000;-13.06;-0.2731;4773.28;0.0
100881783200940536;"2024-01-02 00:00:00";4745.2;4754.33;4722.67;4742.82;4742.82;2342000000;2342000000;-2.38;-0.0502;4741.26;0.0
100881783200940536;"2024-01-03 00:00:00";4725.07;4729.29;4699.71;4704.82;4704.82;2370000000;2370000000;-20.25;-0.4286;4714.72;0.0
100881783200940536;"2024-01-04 00:00:00";4697.42;4726.78;4687.53;4688.69;4688.69;2280000000;2280000000;-8.73;-0.1859;4700.11;0.0
100881783200940536;"2024-01-05 00:00:00";4690.57;4721.49;4682.11;4697.23;4697.23;2155000000;2155000000;6.66;0.142;4697.85;0.0
100881783200940536;"2024-01-08 00:00:00";4703.7;4764.54;4699.82;4763.55;4763.55;2254000000;2254000000;59.85;1.27;4732.9;0.01
100881783200940536;"2024-01-09 00:00:00";4741.93;4765.47;4730.35;4756.51;4756.51;2183000000;2183000000;14.58;0.3075;4748.57;0.0
100881783200940536;"2024-01-10 00:00:00";4759.94;4790.8;4756.2;4783.46;4783.46;2133000000;2133000000;23.52;0.4941;4772.6;0.0
100881783200940536;"2024-01-11 00:00:00";4792.13;4798.5;4739.58;4780.23;4780.23;2281000000;2281000000;-11.9;-0.2483;4777.61;0.0
100881783200940536;"2024-01-12 00:00:00";4791.18;4802.4;4768.98;4783.84;4783.84;2199000000;2199000000;-7.34;-0.1532;4786.6;0.0
100881783200940536;"2024-01-16 00:00:00";4772.35;4782.34;4747.12;4765.99;4765.99;2528000000;2528000000;-6.36;-0.1333;4766.95;0.0
100881783200940536;"2024-01-17 00:00:00";4739.13;4744.23;4714.82;4739.22;4739.22;2270000000;2270000000;0.09;0.0019;4734.35;0.0
100881783200940536;"2024-01-18 00:00:00";4760.1;4785.79;4740.57;4780.95;4780.95;2510000000;2510000000;20.85;0.438;4766.85;0.0
100881783200940536;"2024-01-19 00:00:00";4796.28;4842.07;4785.87;4839.82;4839.82;2706000000;2706000000;43.54;0.9078;4816.01;0.01
100881783200940536;"2024-01-22 00:00:00";4853.42;4868.41;4844.05;4850.44;4850.44;2523000000;2523000000;-2.98;-0.0614;4854.08;0.0
100881783200940536;"2024-01-23 00:00:00";4856.8;4866.48;4844.37;4864.61;4864.61;2349000000;2349000000;7.81;0.1608;4858.07;0.0
100881783200940536;"2024-01-24 00:00:00";4888.56;4903.68;4865.94;4868.54;4868.54;2588000000;2588000000;-20.02;-0.4095;4881.68;0.0
100881783200940536;"2024-01-25 00:00:00";4886.66;4898.15;4869.34;4894.17;4894.17;2846000000;2846000000;7.51;0.1537;4887.08;0.0
100881783200940536;"2024-01-26 00:00:00";4888.91;4906.69;4881.47;4890.96;4890.96;2312000000;2312000000;2.05;0.0419;4892.01;0.0
